Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous Days Close,Change in Price,% Change in Price,Previous Days Volume,Change in Volume,% Change in Volume
1981-01-09,0.5691964030265808,0.5714285969734192,0.5691964030265808,0.5691964030265808,0.450996845960617,5376000,,,0.5401785969734192,0.02901780605316162,0.053718911144844034,9956800.0,-4580800.0,-0.46006749156355453
1981-01-12,0.5691964030265808,0.5691964030265808,0.5647321343421936,0.5647321343421936,0.4474597573280334,5924800,,,0.5691964030265808,-0.004464268684387207,-0.007843107687696914,5376000.0,548800.0,0.10208333333333333
1981-01-13,0.546875,0.546875,0.5446428656578064,0.5446428656578064,0.4315420687198639,5762400,,,0.5647321343421936,-0.020089268684387207,-0.035573092910300586,5924800.0,-162400.0,-0.027410207939508508
1981-01-14,0.546875,0.5491071343421936,0.546875,0.546875,0.4333106577396393,3572800,,,0.5446428656578064,0.0022321343421936035,0.0040983449576589715,5762400.0,-2189600.0,-0.37998056365403304
1981-01-15,0.5580357313156128,0.5625,0.5580357313156128,0.5580357313156128,0.4421537220478058,3516800,,,0.546875,0.011160731315612793,0.020408194405691964,3572800.0,-56000.0,-0.01567398119122257
1981-01-16,0.5558035969734192,0.5558035969734192,0.5535714030265808,0.5535714030265808,0.4386165738105774,3348800,,,0.5580357313156128,-0.004464328289031982,-0.008000076049802367,3516800.0,-168000.0,-0.04777070063694268
1981-01-19,0.5870535969734192,0.5892857313156128,0.5870535969734192,0.5870535969734192,0.4651458859443664,10393600,,,0.5535714030265808,0.03348219394683838,0.060483966049869574,3348800.0,7044800.0,2.1036789297658864
1981-01-20,0.5714285969734192,0.5714285969734192,0.5691964030265808,0.5691964030265808,0.450996845960617,7520800,,,0.5870535969734192,-0.01785719394683838,-0.03041833665427132,10393600.0,-2872800.0,-0.2764008620689655
1981-01-21,0.5803571343421936,0.5848214030265808,0.5803571343421936,0.5803571343421936,0.4598398804664612,3976000,,,0.5691964030265808,0.011160731315612793,0.019607873936426826,7520800.0,-3544800.0,-0.47133283693224126
1981-01-22,0.5870535969734192,0.5915178656578064,0.5870535969734192,0.5870535969734192,0.4651458859443664,8887200,,,0.5803571343421936,0.006696462631225586,0.01153852039540394,3976000.0,4911200.0,1.2352112676056337
1981-01-23,0.5870535969734192,0.5892857313156128,0.5848214030265808,0.5848214030265808,0.4633772075176239,2805600,,,0.5870535969734192,-0.002232193946838379,-0.0038023682306803906,8887200.0,-6081600.0,-0.6843100189035917
1981-01-26,0.578125,0.578125,0.5758928656578064,0.5758928656578064,0.4563027024269104,6160000,,,0.5848214030265808,-0.008928537368774414,-0.015267117999729914,2805600.0,3354400.0,1.1956087824351298
1981-01-27,0.5758928656578064,0.5758928656578064,0.5714285969734192,0.5714285969734192,0.4527655839920044,5924800,,,0.5758928656578064,-0.004464268684387207,-0.007751908298582502,6160000.0,-235200.0,-0.038181818181818185
1981-01-28,0.5558035969734192,0.5558035969734192,0.5535714030265808,0.5535714030265808,0.4386165738105774,7039200,,,0.5714285969734192,-0.01785719394683838,-0.03125008800997937,5924800.0,1114400.0,0.1880907372400756
1981-01-29,0.5357142686843872,0.5357142686843872,0.5334821343421936,0.5334821343421936,0.4226990640163421,10976000,,,0.5535714030265808,-0.020089268684387207,-0.036290293491592414,7039200.0,3936800.0,0.5592680986475735
1981-01-30,0.5089285969734192,0.5089285969734192,0.5044642686843872,0.5044642686843872,0.3997070789337158,11547200,,,0.5334821343421936,-0.029017865657806396,-0.05439332226858294,10976000.0,571200.0,0.05204081632653061
1981-02-02,0.4776785671710968,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3767151534557342,5941600,,,0.5044642686843872,-0.02901783585548401,-0.05752208363767923,11547200.0,-5605600.0,-0.48545101842870997
1981-02-03,0.4933035671710968,0.4955357015132904,0.4933035671710968,0.4933035671710968,0.3908639550209045,4788000,,,0.4754464328289032,0.017857134342193604,0.03755866720030639,5941600.0,-1153600.0,-0.1941564561734213
1981-02-04,0.5111607313156128,0.5133928656578064,0.5111607313156128,0.5111607313156128,0.4050129652023315,6966400,,,0.4933035671710968,0.01785716414451599,0.036199138487726434,4788000.0,2178400.0,0.45497076023391814
1981-02-05,0.5111607313156128,0.515625,0.5111607313156128,0.5111607313156128,0.4050129652023315,1982400,,,0.5111607313156128,0.0,0.0,6966400.0,-4984000.0,-0.7154340836012861
1981-02-06,0.5133928656578064,0.515625,0.5133928656578064,0.5133928656578064,0.4067815542221069,3466400,,,0.5111607313156128,0.0022321343421936035,0.004366795423522835,1982400.0,1484000.0,0.748587570621469
1981-02-09,0.4910714328289032,0.4910714328289032,0.4866071343421936,0.4866071343421936,0.385558158159256,4188800,,,0.5133928656578064,-0.026785731315612793,-0.05217394534942054,3466400.0,722400.0,0.2084006462035541
1981-02-10,0.4866071343421936,0.4888392984867096,0.4866071343421936,0.4866071343421936,0.385558158159256,4586400,,,0.4866071343421936,0.0,0.0,4188800.0,397600.0,0.09491978609625669
1981-02-11,0.4732142984867096,0.4732142984867096,0.4709821343421936,0.4709821343421936,0.3731777667999267,3460800,,,0.4866071343421936,-0.015625,-0.03211009230500129,4586400.0,-1125600.0,-0.2454212454212454
1981-02-12,0.46875,0.46875,0.4665178656578064,0.4665178656578064,0.3696406185626983,3640000,,,0.4709821343421936,-0.004464268684387207,-0.009478636998879618,3460800.0,179200.0,0.05177993527508091
1981-02-13,0.4598214328289032,0.4598214328289032,0.4553571343421936,0.4553571343421936,0.3607976138591766,2788800,,,0.4665178656578064,-0.011160731315612793,-0.023923481043701882,3640000.0,-851200.0,-0.23384615384615384
1981-02-17,0.4665178656578064,0.46875,0.4665178656578064,0.4665178656578064,0.3696406185626983,3068800,,,0.4553571343421936,0.011160731315612793,0.024509841778883126,2788800.0,280000.0,0.10040160642570281
1981-02-18,0.4866071343421936,0.4910714328289032,0.4866071343421936,0.4866071343421936,0.385558158159256,4810400,,,0.4665178656578064,0.020089268684387207,0.04306216366668111,3068800.0,1741600.0,0.5675182481751825
1981-02-19,0.4598214328289032,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3625660538673401,5577600,,,0.4866071343421936,-0.02901783585548401,-0.059632984819901924,4810400.0,767200.0,0.15948777648428406
1981-02-20,0.4352678656578064,0.4352678656578064,0.4330357015132904,0.4330357015132904,0.3431113362312317,6092800,,,0.4575892984867096,-0.02455359697341919,-0.05365859091246281,5577600.0,515200.0,0.09236947791164658
1981-02-23,0.4397321343421936,0.4419642984867096,0.4397321343421936,0.4397321343421936,0.3484172224998474,3528000,,,0.4330357015132904,0.006696432828903198,0.015463927813576998,6092800.0,-2564800.0,-0.4209558823529412
1981-02-24,0.4285714328289032,0.4285714328289032,0.4241071343421936,0.4241071343421936,0.3360368311405182,4244800,0.5303124988079071,,0.4397321343421936,-0.015625,-0.03553299561191686,3528000.0,716800.0,0.20317460317460317
1981-02-25,0.4508928656578064,0.453125,0.4508928656578064,0.4508928656578064,0.3572602868080139,4872000,0.5290624988079071,,0.4241071343421936,0.026785731315612793,0.0631579361595944,4244800.0,627200.0,0.14775725593667546
1981-02-26,0.4575892984867096,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3625660538673401,2710400,0.5284821420907975,,0.4508928656578064,0.006696432828903198,0.014851494310369693,4872000.0,-2161600.0,-0.4436781609195402
1981-02-27,0.4732142984867096,0.4776785671710968,0.4732142984867096,0.4732142984867096,0.3749464452266693,3690400,0.5289285707473755,,0.4575892984867096,0.015625,0.03414634051030767,2710400.0,980000.0,0.3615702479338843
1981-03-02,0.4754464328289032,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3767151534557342,2940000,0.5291964280605316,,0.4732142984867096,0.0022321343421936035,0.004716963010905922,3690400.0,-750400.0,-0.20333839150227617
1981-03-03,0.4709821343421936,0.4709821343421936,0.46875,0.46875,0.3714093267917633,4043200,0.5290624994039536,,0.4754464328289032,-0.006696432828903198,-0.014084515870819487,2940000.0,1103200.0,0.37523809523809526
1981-03-04,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.3678719997406006,3427200,0.5282589280605317,,0.46875,-0.004464298486709595,-0.009523836771647136,4043200.0,-616000.0,-0.1523545706371191
1981-03-05,0.4642857015132904,0.4642857015132904,0.4620535671710968,0.4620535671710968,0.3661033511161804,1344000,0.5269196420907974,,0.4642857015132904,-0.0022321343421936035,-0.004807674100059934,3427200.0,-2083200.0,-0.6078431372549019
1981-03-06,0.4620535671710968,0.4620535671710968,0.4575892984867096,0.4575892984867096,0.3625660538673401,2900800,0.5250446426868439,,0.4620535671710968,-0.004464268684387207,-0.009661798980840039,1344000.0,1556800.0,1.1583333333333334
1981-03-09,0.4241071343421936,0.4241071343421936,0.421875,0.421875,0.3342682719230652,3830400,0.521875,,0.4575892984867096,-0.035714298486709595,-0.07804880622169291,2900800.0,929600.0,0.3204633204633205
1981-03-10,0.4040178656578064,0.4040178656578064,0.4017857015132904,0.4017857015132904,0.3183508515357971,7095200,0.5172321420907974,,0.421875,-0.020089298486709595,-0.04761907789442274,3830400.0,3264800.0,0.8523391812865497
1981-03-11,0.390625,0.390625,0.3861607015132904,0.3861607015132904,0.3059704303741455,7464800,0.5120982134342194,,0.4017857015132904,-0.015625,-0.03888889012513341,7095200.0,369600.0,0.05209155485398579
1981-03-12,0.4017857015132904,0.4040178656578064,0.4017857015132904,0.4017857015132904,0.3183508515357971,14812000,0.5075892847776413,,0.3861607015132904,0.015625,0.04046242908397617,7464800.0,7347200.0,0.9842460615153789
1981-03-13,0.3995535671710968,0.3995535671710968,0.3973214328289032,0.3973214328289032,0.3148136734962463,57825600,0.5033482134342193,,0.4017857015132904,-0.004464268684387207,-0.011111069078797312,14812000.0,43013600.0,2.9039697542533083
1981-03-16,0.4129464328289032,0.4174107015132904,0.4129464328289032,0.4129464328289032,0.3271938264369964,9307200,0.4992857140302658,,0.3973214328289032,0.015625,0.03932584227523544,57825600.0,-48518400.0,-0.8390470656595003
1981-03-17,0.4330357015132904,0.4375,0.4330357015132904,0.4330357015132904,0.3431113362312317,10936800,0.4958928561210632,,0.4129464328289032,0.020089268684387207,0.04864860690711143,9307200.0,1629600.0,0.17509025270758122
1981-03-18,0.4598214328289032,0.4642857015132904,0.4598214328289032,0.4598214328289032,0.364334762096405,9234400,0.4935714274644852,,0.4330357015132904,0.026785731315612793,0.06185571125430799,10936800.0,-1702400.0,-0.15565796210957503
1981-03-19,0.4575892984867096,0.4575892984867096,0.4553571343421936,0.4553571343421936,0.3607976138591766,9452800,0.4916517847776413,,0.4598214328289032,-0.004464298486709595,-0.009708765551106299,9234400.0,218400.0,0.023650697392359005
1981-03-20,0.4598214328289032,0.4642857015132904,0.4598214328289032,0.4598214328289032,0.364334762096405,3651200,0.49004464149475097,,0.4553571343421936,0.004464298486709595,0.009803949801200975,9452800.0,-5801600.0,-0.6137440758293838
1981-03-23,0.4776785671710968,0.4821428656578064,0.4776785671710968,0.4776785671710968,0.3784837126731872,5504800,0.4882142847776413,,0.4598214328289032,0.017857134342193604,0.038834932578791156,3651200.0,1853600.0,0.5076687116564417
1981-03-24,0.4776785671710968,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3767151534557342,7039200,0.4864285707473755,,0.4776785671710968,-0.0022321343421936035,-0.004672879412222171,5504800.0,1534400.0,0.2787385554425229
1981-03-25,0.4709821343421936,0.4709821343421936,0.4665178656578064,0.4665178656578064,0.3696406185626983,1764000,0.4848660707473755,,0.4754464328289032,-0.008928567171096802,-0.018779333600153197,7039200.0,-5275200.0,-0.7494033412887828
1981-03-26,0.4598214328289032,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3625660538673401,3068800,0.4830803567171097,,0.4665178656578064,-0.008928567171096802,-0.019138746505468148,1764000.0,1304800.0,0.7396825396825397
1981-03-27,0.4441964328289032,0.4441964328289032,0.4419642984867096,0.4419642984867096,0.3501858413219452,3063200,0.4807589280605316,,0.4575892984867096,-0.015625,-0.03414634051030767,3068800.0,-5600.0,-0.0018248175182481751
1981-03-30,0.4419642984867096,0.4464285671710968,0.4419642984867096,0.4419642984867096,0.3501858413219452,2475200,0.4785267859697342,,0.4419642984867096,0.0,0.0,3063200.0,-588000.0,-0.19195612431444242
1981-03-31,0.4419642984867096,0.4419642984867096,0.4375,0.4375,0.3466486632823944,3998400,0.4755357140302658,,0.4419642984867096,-0.004464298486709595,-0.010101038708319653,2475200.0,1523200.0,0.6153846153846154
1981-04-01,0.4352678656578064,0.4352678656578064,0.4330357015132904,0.4330357015132904,0.3431113362312317,8517600,0.4728125,,0.4375,-0.004464298486709595,-0.010204110826764787,3998400.0,4519200.0,1.1302521008403361
1981-04-02,0.4709821343421936,0.4732142984867096,0.4709821343421936,0.4709821343421936,0.3731777667999267,7851200,0.470625,,0.4330357015132904,0.0379464328289032,0.08762887839569637,8517600.0,-666400.0,-0.0782380013149244
1981-04-03,0.4732142984867096,0.4754464328289032,0.4732142984867096,0.4732142984867096,0.3749464452266693,4121600,0.46834821403026583,,0.4709821343421936,0.002232164144515991,0.004739381776409814,7851200.0,-3729600.0,-0.47503566333808844
1981-04-06,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.3678719997406006,5700800,0.4659375,,0.4732142984867096,-0.00892859697341919,-0.018867978000605475,4121600.0,1579200.0,0.38315217391304346
1981-04-07,0.4620535671710968,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,2671200,0.4636160713434219,,0.4642857015132904,-0.004464268684387207,-0.009615348200119868,5700800.0,-3029600.0,-0.5314341846758349
1981-04-08,0.4821428656578064,0.4866071343421936,0.4821428656578064,0.4821428656578064,0.3820209205150604,5488000,0.4618303567171097,,0.4598214328289032,0.022321432828903198,0.04854369812989746,2671200.0,2816800.0,1.0545073375262055
1981-04-09,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,3124800,0.4605803573131561,,0.4821428656578064,0.008928567171096802,0.01851850936115213,5488000.0,-2363200.0,-0.4306122448979592
1981-04-10,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,8366400,0.4598660719394684,,0.4910714328289032,0.006696432828903198,0.013636372187905987,3124800.0,5241600.0,1.6774193548387097
1981-04-13,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,4015200,0.4597321438789368,,0.4977678656578064,0.0,0.0,8366400.0,-4351200.0,-0.5200803212851406
1981-04-14,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,1663200,0.4601785725355148,,0.4977678656578064,0.0,0.0,4015200.0,-2352000.0,-0.5857740585774058
1981-04-15,0.4754464328289032,0.4754464328289032,0.4732142984867096,0.4732142984867096,0.3749464452266693,8512000,0.45977678716182707,,0.4977678656578064,-0.024553567171096802,-0.04932734486315013,1663200.0,6848800.0,4.117845117845118
1981-04-16,0.4486607015132904,0.4486607015132904,0.4464285671710968,0.4464285671710968,0.3537230193614959,5969600,0.45848214387893677,,0.4732142984867096,-0.026785731315612793,-0.05660380804483464,8512000.0,-2542400.0,-0.2986842105263158
1981-04-20,0.4598214328289032,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,8836800,0.45745535790920255,,0.4464285671710968,0.013392865657806396,0.030000019359588806,5969600.0,2867200.0,0.4803001876172608
1981-04-21,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,7134400,0.4570089292526245,,0.4598214328289032,0.03125,0.06796116441929304,8836800.0,-1702400.0,-0.1926489226869455
1981-04-22,0.5089285969734192,0.5111607313156128,0.5089285969734192,0.5089285969734192,0.403244286775589,4748800,0.45745535850524904,,0.4910714328289032,0.01785716414451599,0.03636367939720432,7134400.0,-2385600.0,-0.33437990580847726
1981-04-23,0.5223214030265808,0.5245535969734192,0.5223214030265808,0.5223214030265808,0.413856029510498,14504000,0.45816964387893677,,0.5089285969734192,0.013392806053161621,0.026315687766040614,4748800.0,9755200.0,2.0542452830188678
1981-04-24,0.5223214030265808,0.5223214030265808,0.5178571343421936,0.5178571343421936,0.4103188216686249,8764000,0.45910714387893675,,0.5223214030265808,-0.004464268684387207,-0.008546976360760046,14504000.0,-5740000.0,-0.39575289575289574
1981-04-27,0.515625,0.515625,0.5133928656578064,0.5133928656578064,0.4067815542221069,9632000,0.4600446438789368,,0.5178571343421936,-0.004464268684387207,-0.008620656911597694,8764000.0,868000.0,0.09904153354632587
1981-04-28,0.5066964030265808,0.5066964030265808,0.5044642686843872,0.5044642686843872,0.3997070789337158,8047200,0.46102678656578067,,0.5133928656578064,-0.00892859697341919,-0.017391353816300203,9632000.0,-1584800.0,-0.16453488372093023
1981-04-29,0.5,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,3410400,0.46165178656578065,,0.5044642686843872,-0.0066964030265808105,-0.01327428609372995,8047200.0,-4636800.0,-0.5762004175365344
1981-04-30,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,3152800,0.4620535719394684,,0.4977678656578064,0.008928537368774414,0.01793715099904097,3410400.0,-257600.0,-0.0755336617405583
1981-05-01,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,4138400,0.46303571403026583,,0.5066964030265808,0.0,0.0,3152800.0,985600.0,0.31261101243339257
1981-05-04,0.5066964030265808,0.5066964030265808,0.5044642686843872,0.5044642686843872,0.3997070789337158,3612000,0.4644642853736877,,0.5066964030265808,-0.0022321343421936035,-0.004405269760868044,4138400.0,-526400.0,-0.12719891745602166
1981-05-05,0.5044642686843872,0.5044642686843872,0.5022321343421936,0.5022321343421936,0.3979384899139404,4384800,0.46571428537368775,,0.5044642686843872,-0.0022321343421936035,-0.004424762031243317,3612000.0,772800.0,0.21395348837209302
1981-05-06,0.4910714328289032,0.4910714328289032,0.4888392984867096,0.4888392984867096,0.3873268365859985,4737600,0.46700892865657806,,0.5022321343421936,-0.013392835855484009,-0.026666624733253052,4384800.0,352800.0,0.08045977011494253
1981-05-07,0.4955357015132904,0.4977678656578064,0.4955357015132904,0.4955357015132904,0.3926325738430023,2340800,0.46790178537368776,,0.4888392984867096,0.0066964030265808105,0.013698577522942072,4737600.0,-2396800.0,-0.5059101654846335
1981-05-08,0.5,0.5022321343421936,0.5,0.5,0.396169900894165,1976800,0.46874999940395357,,0.4955357015132904,0.004464298486709595,0.009009035016198244,2340800.0,-364000.0,-0.15550239234449761
1981-05-11,0.4910714328289032,0.4910714328289032,0.4888392984867096,0.4888392984867096,0.3873268365859985,2984800,0.46906249940395356,,0.5,-0.011160701513290405,-0.02232140302658081,1976800.0,1008000.0,0.509915014164306
1981-05-12,0.4888392984867096,0.4955357015132904,0.4888392984867096,0.4888392984867096,0.3873268365859985,1064000,0.46933035671710965,,0.4888392984867096,0.0,0.0,2984800.0,-1920800.0,-0.6435272045028143
1981-05-13,0.4888392984867096,0.4933035671710968,0.4866071343421936,0.4866071343421936,0.385558158159256,1226400,0.46968749940395355,,0.4888392984867096,-0.002232164144515991,-0.004566253473127178,1064000.0,162400.0,0.15263157894736842
1981-05-14,0.484375,0.484375,0.4799107015132904,0.4799107015132904,0.3802522718906402,1232000,0.46999999940395354,,0.4866071343421936,-0.006696432828903198,-0.013761476880020647,1226400.0,5600.0,0.0045662100456621
1981-05-15,0.4910714328289032,0.4977678656578064,0.4910714328289032,0.4910714328289032,0.3890954852104187,1226400,0.4705803567171097,,0.4799107015132904,0.011160731315612793,0.023255850057979408,1232000.0,-5600.0,-0.004545454545454545
1981-05-18,0.5,0.5044642686843872,0.5,0.5,0.396169900894165,1041600,0.4714285707473755,,0.4910714328289032,0.008928567171096802,0.018181809354419626,1226400.0,-184800.0,-0.1506849315068493
1981-05-19,0.4933035671710968,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,6356000,0.47281249940395353,,0.5,-0.008928567171096802,-0.017857134342193604,1041600.0,5314400.0,5.102150537634409
1981-05-20,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,3320800,0.47491071343421937,,0.4910714328289032,0.015624970197677612,0.03181812085396055,6356000.0,-3035200.0,-0.4775330396475771
1981-05-21,0.5357142686843872,0.5379464030265808,0.5357142686843872,0.5357142686843872,0.4244675934314728,8052800,0.4779017847776413,,0.5066964030265808,0.029017865657806396,0.057268742158969196,3320800.0,4732000.0,1.4249578414839799
1981-05-22,0.5602678656578064,0.5647321343421936,0.5602678656578064,0.5602678656578064,0.4439224600791931,7856800,0.4810714280605316,,0.5357142686843872,0.02455359697341919,0.04583338247405314,8052800.0,-196000.0,-0.024339360222531293
1981-05-26,0.5602678656578064,0.5602678656578064,0.5580357313156128,0.5580357313156128,0.4421537220478058,21336000,0.4842857140302658,,0.5602678656578064,-0.0022321343421936035,-0.003984048486473289,7856800.0,13479200.0,1.7156094084105489
1981-05-27,0.5892857313156128,0.5915178656578064,0.5892857313156128,0.5892857313156128,0.4669145345687866,37374400,0.4878125,,0.5580357313156128,0.03125,0.05599999829101568,21336000.0,16038400.0,0.7517060367454068
1981-05-28,0.5892857313156128,0.5915178656578064,0.5892857313156128,0.5892857313156128,0.4669145345687866,18496800,0.49093750059604646,,0.5892857313156128,0.0,0.0,37374400.0,-18877600.0,-0.5050943961642194
1981-05-29,0.5915178656578064,0.59375,0.5915178656578064,0.5915178656578064,0.4686829745769501,14845600,0.49357142925262454,,0.5892857313156128,0.0022321343421936035,0.003787864228801605,18496800.0,-3651200.0,-0.197396306388132
1981-06-01,0.5915178656578064,0.59375,0.5915178656578064,0.5915178656578064,0.4686829745769501,12812800,0.4962946438789368,,0.5915178656578064,0.0,0.0,14845600.0,-2032800.0,-0.13692946058091288
1981-06-02,0.5647321343421936,0.5647321343421936,0.5625,0.5625,0.4456910490989685,10108000,0.4983482152223587,,0.5915178656578064,-0.029017865657806396,-0.049056617462494796,12812800.0,-2704800.0,-0.2111013986013986
1981-06-03,0.5625,0.5669642686843872,0.5625,0.5625,0.4456910490989685,9861600,0.5000446438789368,,0.5625,0.0,0.0,10108000.0,-246400.0,-0.02437673130193906
1981-06-04,0.5736607313156128,0.5758928656578064,0.5736607313156128,0.5736607313156128,0.4545341432094574,14016800,0.502008929848671,,0.5625,0.011160731315612793,0.019841300116644964,9861600.0,4155200.0,0.42135150482680295
1981-06-05,0.5669642686843872,0.5669642686843872,0.5647321343421936,0.5647321343421936,0.4474597573280334,14420000,0.5039732152223587,,0.5736607313156128,-0.00892859697341919,-0.015564246402124593,14016800.0,403200.0,0.028765481422293248
1981-06-08,0.546875,0.546875,0.5446428656578064,0.5446428656578064,0.4315420687198639,23374400,0.5057142865657807,,0.5647321343421936,-0.020089268684387207,-0.035573092910300586,14420000.0,8954400.0,0.6209708737864078
1981-06-09,0.5558035969734192,0.5580357313156128,0.5558035969734192,0.5558035969734192,0.4403852522373199,29898400,0.5079910725355148,,0.5446428656578064,0.011160731315612793,0.020491834226329456,23374400.0,6524000.0,0.27910876856732153
1981-06-10,0.5625,0.5691964030265808,0.5625,0.5625,0.4456910490989685,6305600,0.5104017865657806,,0.5558035969734192,0.0066964030265808105,0.012048146257141009,29898400.0,-23592800.0,-0.7890990822251358
1981-06-11,0.5870535969734192,0.5892857313156128,0.5870535969734192,0.5870535969734192,0.4651458859443664,9744000,0.5133928585052491,,0.5625,0.02455359697341919,0.043650839063856334,6305600.0,3438400.0,0.5452930728241563
1981-06-12,0.5825892686843872,0.5825892686843872,0.5803571343421936,0.5803571343421936,0.4598398804664612,6451200,0.5163392871618271,,0.5870535969734192,-0.006696462631225586,-0.011406901628317236,9744000.0,-3292800.0,-0.33793103448275863
1981-06-15,0.5803571343421936,0.5803571343421936,0.578125,0.578125,0.4580713510513305,35940800,0.5184821444749832,,0.5803571343421936,-0.0022321343421936035,-0.0038461392306715046,6451200.0,29489600.0,4.571180555555555
